Timestamp,ATM IV
2024-07-14T02:48:24.951847,51.75
2024-07-14T02:48:24.992380,51.75
2024-07-14T02:48:25.153286,51.75
2024-07-14T02:48:26.572032,51.75
2024-07-14T02:48:26.627509,51.75
2024-07-14T02:48:26.751948,51.75
2024-07-14T02:48:28.188147,51.75
2024-07-14T02:48:28.197381,51.75
2024-07-14T02:48:28.294339,51.75
2024-07-14T02:48:29.801938,51.71
2024-07-14T02:48:29.811495,51.71
2024-07-14T02:48:29.905480,51.71
2024-07-14T02:48:31.646978,51.7
2024-07-14T02:48:31.655392,51.7
2024-07-14T02:48:31.691973,51.7
2024-07-14T02:48:33.318424,51.67
2024-07-14T02:48:33.348791,51.67
2024-07-14T02:48:33.419126,51.67
2024-07-14T02:48:34.908103,51.63
2024-07-14T02:48:34.981579,51.63
2024-07-14T02:48:35.036975,51.63
2024-07-14T02:48:36.566683,51.62
2024-07-14T02:48:36.699756,51.62
2024-07-14T02:48:36.714436,51.62
2024-07-14T02:48:38.073037,51.59
2024-07-14T02:48:38.270567,51.59
2024-07-14T02:48:38.323870,51.59
2024-07-14T02:48:39.588260,51.57
2024-07-14T02:48:39.805348,51.57
2024-07-14T02:48:39.862224,51.56
2024-07-14T02:48:41.077395,51.54
2024-07-14T02:48:41.399806,51.54
2024-07-14T02:48:41.449450,51.54
2024-07-14T02:48:42.507193,51.52
2024-07-14T02:48:42.974441,51.51
2024-07-14T02:48:42.985975,51.51
2024-07-14T02:48:43.947381,51.51
2024-07-14T02:48:44.604990,51.49
2024-07-14T02:48:44.606175,51.49
2024-07-14T02:48:45.361346,51.47
2024-07-14T02:48:46.264714,51.47
2024-07-14T02:48:46.264796,51.47
2024-07-14T02:48:46.768368,51.46
2024-07-14T02:48:47.809058,51.46
2024-07-14T02:48:47.817038,51.46
2024-07-14T02:48:48.190364,51.46
2024-07-14T02:48:49.393926,51.46
2024-07-14T02:48:49.427234,51.46
2024-07-14T02:48:49.648747,51.46
2024-07-14T02:48:50.900788,51.46
2024-07-14T02:48:50.956545,51.46
2024-07-14T02:48:51.165160,51.46
2024-07-14T02:48:52.538386,51.46
2024-07-14T02:48:52.580729,51.46
2024-07-14T02:48:52.724957,51.46
2024-07-14T02:48:54.236678,51.46
2024-07-14T02:48:54.274213,51.46
2024-07-14T02:48:54.385427,51.46
2024-07-14T02:48:55.987164,51.46
2024-07-14T02:48:56.018048,51.46
2024-07-14T02:48:56.032781,51.46
2024-07-14T02:48:57.606287,51.46
2024-07-14T02:48:57.613680,51.46
2024-07-14T02:48:57.650350,51.46
2024-07-14T02:48:59.272430,51.46
2024-07-14T02:48:59.309064,51.46
2024-07-14T02:48:59.328250,51.46
2024-07-14T02:49:00.912482,51.46
2024-07-14T02:49:00.983573,51.46
2024-07-14T02:49:01.069292,51.46
2024-07-14T02:49:02.606377,51.46
2024-07-14T02:49:02.650673,51.46
2024-07-14T02:49:02.745870,51.46
2024-07-14T02:49:04.244358,51.46
2024-07-14T02:49:04.300076,51.46
2024-07-14T02:49:04.395255,51.46
2024-07-14T02:49:05.883219,51.46
2024-07-14T02:49:05.964562,51.46
2024-07-14T02:49:06.007181,51.46
2024-07-14T02:49:07.577926,51.46
2024-07-14T02:49:07.708840,51.46
2024-07-14T02:49:07.755602,51.46
2024-07-14T02:49:09.199341,51.47
2024-07-14T02:49:09.329837,51.47
2024-07-14T02:49:09.391280,51.47
2024-07-14T02:49:10.812188,51.47
2024-07-14T02:49:10.945928,51.47
2024-07-14T02:49:10.994124,51.47
2024-07-14T02:49:12.375270,51.47
2024-07-14T02:49:12.497124,51.47
2024-07-14T02:49:12.547395,51.47
2024-07-14T02:49:13.926857,51.47
2024-07-14T02:49:14.053324,51.47
2024-07-14T02:49:14.108563,51.47
2024-07-14T02:49:15.482449,51.47
2024-07-14T02:49:15.696839,51.47
2024-07-14T02:49:15.713734,51.47
2024-07-14T02:49:16.958276,51.48
2024-07-14T02:49:17.242128,51.48
2024-07-14T02:49:17.261535,51.48
2024-07-14T02:49:18.587378,51.48
2024-07-14T02:49:18.911125,51.48
2024-07-14T02:49:18.926977,51.48
2024-07-14T02:49:20.042219,51.48
2024-07-14T02:49:20.422674,51.48
2024-07-14T02:49:20.484886,51.48
2024-07-14T02:49:21.527250,51.48
2024-07-14T02:49:21.957861,51.48
2024-07-14T02:49:22.008168,51.48
2024-07-14T02:49:22.965365,51.48
2024-07-14T02:49:23.485297,51.48
2024-07-14T02:49:23.540780,51.48
2024-07-14T02:49:24.437337,51.49
2024-07-14T02:49:25.023449,51.49
2024-07-14T02:49:25.085108,51.49
2024-07-14T02:49:25.939648,51.49
2024-07-14T02:49:26.690191,51.49
2024-07-14T02:49:26.712242,51.49
2024-07-14T02:49:27.398088,51.49
2024-07-14T02:49:28.192483,51.49
2024-07-14T02:49:28.215740,51.49
2024-07-14T02:49:28.831747,51.49
2024-07-14T02:49:29.713063,51.49
2024-07-14T02:49:29.726903,51.49
2024-07-14T02:49:30.273442,51.49
2024-07-14T02:49:31.191155,51.49
2024-07-14T02:49:31.206944,51.49
2024-07-14T02:49:31.674836,51.49
2024-07-14T02:49:32.877462,51.5
2024-07-14T02:49:32.950613,51.5
2024-07-14T02:49:33.241019,51.5
2024-07-14T02:49:34.506534,51.5
2024-07-14T02:49:34.584435,51.5
2024-07-14T02:49:34.757292,51.5
2024-07-14T02:49:36.184356,51.5
2024-07-14T02:49:36.241408,51.5
2024-07-14T02:49:36.463309,51.5
2024-07-14T02:49:37.853258,51.5
2024-07-14T02:49:37.868631,51.5
2024-07-14T02:49:38.112400,51.5
2024-07-14T02:49:39.506926,51.51
2024-07-14T02:49:39.531357,51.5
2024-07-14T02:49:39.767149,51.51
2024-07-14T02:49:41.150215,51.51
2024-07-14T02:49:41.173179,51.51
2024-07-14T02:49:41.351466,51.51
2024-07-14T02:49:42.792294,51.51
2024-07-14T02:49:42.825402,51.51
2024-07-14T02:49:42.963428,51.51
2024-07-14T02:49:44.452589,51.51
2024-07-14T02:49:44.540934,51.51
2024-07-14T02:49:44.570057,51.51
2024-07-14T02:49:46.148807,51.51
2024-07-14T02:49:46.197589,51.51
2024-07-14T02:49:46.243607,51.51
2024-07-14T02:49:47.824856,51.51
2024-07-14T02:49:47.955448,51.51
2024-07-14T02:49:48.015471,51.51
2024-07-14T02:49:49.434377,51.52
2024-07-14T02:49:49.566136,51.52
2024-07-14T02:49:49.683826,51.52
2024-07-14T02:49:51.089422,51.52
2024-07-14T02:49:51.208540,51.52
2024-07-14T02:49:51.316966,51.52
2024-07-14T02:49:52.692706,51.52
2024-07-14T02:49:52.815281,51.52
2024-07-14T02:49:52.932115,51.52
2024-07-14T02:49:54.397912,51.52
2024-07-14T02:49:54.467149,51.52
2024-07-14T02:49:54.565409,51.52
2024-07-14T02:49:56.050244,51.52
2024-07-14T02:49:56.127035,51.52
2024-07-14T02:49:56.160247,51.52
2024-07-14T02:49:57.648683,51.53
2024-07-14T02:49:57.762268,51.53
2024-07-14T02:49:57.792614,51.53
2024-07-14T02:49:59.305436,51.53
2024-07-14T02:49:59.473251,51.53
2024-07-14T02:49:59.477308,51.53
2024-07-14T02:50:00.981165,51.53
2024-07-14T02:50:01.101425,51.53
2024-07-14T02:50:01.149980,51.53
2024-07-14T02:50:02.655677,51.53
2024-07-14T02:50:02.751587,51.53
2024-07-14T02:50:02.786719,51.53
2024-07-14T02:50:04.223756,51.53
2024-07-14T02:50:04.326063,51.53
2024-07-14T02:50:04.358056,51.53
2024-07-14T02:50:05.846749,51.53
2024-07-14T02:50:06.052687,51.53
2024-07-14T02:50:06.069991,51.53
2024-07-14T02:50:07.507323,51.53
2024-07-14T02:50:07.682521,51.53
2024-07-14T02:50:07.732449,51.53
2024-07-14T02:50:09.054068,51.53
2024-07-14T02:50:09.262658,51.53
2024-07-14T02:50:09.301526,51.53
2024-07-14T02:50:10.607855,51.54
2024-07-14T02:50:10.903829,51.54
2024-07-14T02:50:10.969837,51.54
2024-07-14T02:50:12.224912,51.54
2024-07-14T02:50:12.528726,51.54
2024-07-14T02:50:12.539405,51.54
2024-07-14T02:50:13.914857,51.54
2024-07-14T02:50:14.264156,51.54
2024-07-14T02:50:14.271920,51.54
2024-07-14T02:50:15.478978,51.54
2024-07-14T02:50:15.883767,51.54
2024-07-14T02:50:15.923445,51.54
2024-07-14T02:50:17.154788,51.54
2024-07-14T02:50:17.483846,51.54
2024-07-14T02:50:17.525366,51.54
2024-07-14T02:50:18.693660,51.54
2024-07-14T02:50:19.098039,51.54
2024-07-14T02:50:19.110012,51.54
2024-07-14T02:50:20.140394,51.54
2024-07-14T02:50:20.738346,51.54
2024-07-14T02:50:20.738343,51.54
2024-07-14T02:50:21.665936,51.54
2024-07-14T02:50:22.374459,51.54
2024-07-14T02:50:22.380627,51.54
2024-07-14T02:50:23.141475,51.54
2024-07-14T02:50:24.105917,51.54
2024-07-14T02:50:24.106169,51.54
2024-07-14T02:50:24.547060,51.54
2024-07-14T02:50:25.711932,51.55
2024-07-14T02:50:25.772871,51.55
2024-07-14T02:50:26.055432,51.55
2024-07-14T02:50:27.466062,51.55
2024-07-14T02:50:27.485382,51.55
2024-07-14T02:50:27.667722,51.55
2024-07-14T02:50:29.138523,51.55
2024-07-14T02:50:29.199181,51.55
2024-07-14T02:50:29.254424,51.55
2024-07-14T02:50:30.787617,51.55
2024-07-14T02:50:30.828418,51.55
2024-07-14T02:50:30.879736,51.55
2024-07-14T02:50:32.457079,51.55
2024-07-14T02:50:32.502580,51.55
2024-07-14T02:50:32.509656,51.55
2024-07-14T02:50:34.150916,51.55
2024-07-14T02:50:34.199938,51.55
2024-07-14T02:50:34.217516,51.55
2024-07-14T02:50:35.870415,51.55
2024-07-14T02:50:35.875425,51.55
2024-07-14T02:50:35.898356,51.55
2024-07-14T02:50:37.540656,51.56
2024-07-14T02:50:37.560673,51.56
2024-07-14T02:50:37.583291,51.56
2024-07-14T02:50:39.237370,51.56
2024-07-14T02:50:39.287636,51.56
2024-07-14T02:50:39.292326,51.56
2024-07-14T02:50:40.843017,51.56
2024-07-14T02:50:40.907391,51.56
2024-07-14T02:50:40.950535,51.56
2024-07-14T02:50:42.608592,51.56
2024-07-14T02:50:42.626244,51.56
2024-07-14T02:50:42.659433,51.56
2024-07-14T02:50:44.225227,51.56
2024-07-14T02:50:44.271637,51.56
2024-07-14T02:50:44.296573,51.56
2024-07-14T02:50:45.871727,51.56
2024-07-14T02:50:45.900839,51.56
2024-07-14T02:50:45.946912,51.56
2024-07-14T02:50:47.544208,51.56
2024-07-14T02:50:47.578442,51.56
2024-07-14T02:50:47.593508,51.56
2024-07-14T02:50:49.181771,51.56
2024-07-14T02:50:49.220881,51.56
2024-07-14T02:50:49.275500,51.56
2024-07-14T02:50:50.801853,51.56
2024-07-14T02:50:50.851880,51.56
2024-07-14T02:50:50.883932,51.56
2024-07-14T02:50:52.387422,51.56
2024-07-14T02:50:52.449720,51.56
2024-07-14T02:50:52.473071,51.56
2024-07-14T02:50:53.991975,51.56
2024-07-14T02:50:54.038106,51.56
2024-07-14T02:50:54.052713,51.56
2024-07-14T02:50:55.552854,51.56
2024-07-14T02:50:55.613191,51.56
2024-07-14T02:50:55.640962,51.56
2024-07-14T02:50:57.264408,51.56
2024-07-14T02:50:57.302954,51.56
2024-07-14T02:50:57.382939,51.56
2024-07-14T02:50:58.973523,51.55
2024-07-14T02:50:59.037364,51.55
2024-07-14T02:50:59.124679,51.55
2024-07-14T02:51:00.727131,51.55
2024-07-14T02:51:00.770388,51.55
2024-07-14T02:51:00.822471,51.55
2024-07-14T02:51:02.485641,51.55
2024-07-14T02:51:02.519841,51.55
2024-07-14T02:51:02.528107,51.55
2024-07-14T02:51:04.144950,51.55
2024-07-14T02:51:04.189889,51.55
2024-07-14T02:51:04.207208,51.55
2024-07-14T02:51:05.900605,51.55
2024-07-14T02:51:05.924262,51.55
2024-07-14T02:51:05.955810,51.55
2024-07-14T02:51:07.526374,51.55
2024-07-14T02:51:07.583017,51.55
2024-07-14T02:51:07.665076,51.55
2024-07-14T02:51:09.274249,51.55
2024-07-14T02:51:09.352035,51.55
2024-07-14T02:51:09.388196,51.55
2024-07-14T02:51:11.060578,51.55
2024-07-14T02:51:11.098158,51.55
2024-07-14T02:51:11.164367,51.55
2024-07-14T02:51:12.713810,51.54
2024-07-14T02:51:12.767378,51.54
2024-07-14T02:51:12.816715,51.54
2024-07-14T02:51:14.435405,51.54
2024-07-14T02:51:14.570073,51.54
2024-07-14T02:51:14.572047,51.54
2024-07-14T02:51:16.125349,51.54
2024-07-14T02:51:16.292956,51.54
2024-07-14T02:51:16.305994,51.54
2024-07-14T02:51:17.758283,51.54
2024-07-14T02:51:17.961321,51.54
2024-07-14T02:51:17.992426,51.54
2024-07-14T02:51:19.433095,51.54
2024-07-14T02:51:19.636282,51.54
2024-07-14T02:51:19.679426,51.54
2024-07-14T02:51:21.026828,51.54
2024-07-14T02:51:21.261349,51.54
2024-07-14T02:51:21.322516,51.54
2024-07-14T02:51:22.547188,51.54
2024-07-14T02:51:22.876178,51.54
2024-07-14T02:51:22.886465,51.54
2024-07-14T02:51:24.046874,51.54
2024-07-14T02:51:24.519149,51.54
2024-07-14T02:51:24.547671,51.54
2024-07-14T02:51:25.519334,51.54
2024-07-14T02:51:26.074609,51.54
2024-07-14T02:51:26.081895,51.54
2024-07-14T02:51:27.012595,51.54
2024-07-14T02:51:27.759069,51.54
2024-07-14T02:51:27.759028,51.54
2024-07-14T02:51:28.533557,51.54
2024-07-14T02:51:29.460594,51.54
2024-07-14T02:51:29.461222,51.54
2024-07-14T02:51:29.927850,51.54
2024-07-14T02:51:31.093141,51.54
2024-07-14T02:51:31.123648,51.54
2024-07-14T02:51:31.419238,51.54
2024-07-14T02:51:32.862914,51.54
2024-07-14T02:51:32.929169,51.54
2024-07-14T02:51:33.053694,51.54
2024-07-14T02:51:34.512557,51.54
2024-07-14T02:51:34.546369,51.54
2024-07-14T02:51:34.679487,51.54
2024-07-14T02:51:36.227792,51.54
2024-07-14T02:51:36.252858,51.54
2024-07-14T02:51:36.352934,51.54
2024-07-14T02:51:37.879499,51.54
2024-07-14T02:51:37.946609,51.54
2024-07-14T02:51:38.033616,51.54
2024-07-14T02:51:39.582297,51.54
2024-07-14T02:51:39.658014,51.54
2024-07-14T02:51:39.726550,51.54
2024-07-14T02:51:41.315235,51.54
2024-07-14T02:51:41.346658,51.54
2024-07-14T02:51:41.394036,51.54
2024-07-14T02:51:43.013525,51.54
2024-07-14T02:51:43.077248,51.54
2024-07-14T02:51:43.077230,51.54
2024-07-14T02:51:44.679925,51.54
2024-07-14T02:51:44.685199,51.54
2024-07-14T02:51:44.716137,51.54
2024-07-14T02:51:46.322163,51.54
2024-07-14T02:51:46.390803,51.54
2024-07-14T02:51:46.391380,51.54
2024-07-14T02:51:47.921662,51.54
2024-07-14T02:51:48.047472,51.54
2024-07-14T02:51:48.094877,51.54
2024-07-14T02:51:49.641513,51.55
2024-07-14T02:51:49.769590,51.55
2024-07-14T02:51:49.799875,51.55
2024-07-14T02:51:51.325197,51.55
2024-07-14T02:51:51.452581,51.55
2024-07-14T02:51:51.462307,51.55
2024-07-14T02:51:52.992204,51.55
2024-07-14T02:51:53.132635,51.55
2024-07-14T02:51:53.154923,51.55
2024-07-14T02:51:54.673341,51.55
2024-07-14T02:51:54.800153,51.55
2024-07-14T02:51:54.839914,51.55
2024-07-14T02:51:56.201258,51.55
2024-07-14T02:51:56.419093,51.55
2024-07-14T02:51:56.449164,51.55
2024-07-14T02:51:57.723904,51.56
2024-07-14T02:51:57.970280,51.56
2024-07-14T02:51:58.005738,51.56
2024-07-14T02:51:59.292572,51.56
2024-07-14T02:51:59.568545,51.56
2024-07-14T02:51:59.593653,51.56
2024-07-14T02:52:00.834431,51.56
2024-07-14T02:52:01.101470,51.56
2024-07-14T02:52:01.148984,51.56
2024-07-14T02:52:02.423746,51.56
2024-07-14T02:52:02.676848,51.56
2024-07-14T02:52:02.731773,51.56
2024-07-14T02:52:03.966533,51.56
2024-07-14T02:52:04.240620,51.56
2024-07-14T02:52:04.272077,51.56
2024-07-14T02:52:05.518318,51.55
2024-07-14T02:52:05.795993,51.55
2024-07-14T02:52:05.841157,51.55
2024-07-14T02:52:07.262001,51.55
2024-07-14T02:52:07.490688,51.55
2024-07-14T02:52:07.525512,51.55
2024-07-14T02:52:08.901458,51.55
2024-07-14T02:52:09.084441,51.55
2024-07-14T02:52:09.112325,51.55
2024-07-14T02:52:10.459057,51.55
2024-07-14T02:52:10.629892,51.55
2024-07-14T02:52:10.659345,51.55
2024-07-14T02:52:12.008595,51.54
2024-07-14T02:52:12.200665,51.54
2024-07-14T02:52:12.214032,51.54
2024-07-14T02:52:13.529363,51.54
2024-07-14T02:52:13.715439,51.54
2024-07-14T02:52:13.760167,51.54
2024-07-14T02:52:15.065488,51.54
2024-07-14T02:52:15.301566,51.54
2024-07-14T02:52:15.379395,51.54
2024-07-14T02:52:16.679342,51.54
2024-07-14T02:52:16.950192,51.54
2024-07-14T02:52:16.992120,51.54
2024-07-14T02:52:18.262283,51.53
2024-07-14T02:52:18.598892,51.53
2024-07-14T02:52:18.630394,51.53
2024-07-14T02:52:19.836225,51.53
2024-07-14T02:52:20.189261,51.53
2024-07-14T02:52:20.229245,51.53
2024-07-14T02:52:21.326758,51.53
2024-07-14T02:52:21.694606,51.53
2024-07-14T02:52:21.722579,51.53
2024-07-14T02:52:22.765665,51.53
2024-07-14T02:52:23.358482,51.53
2024-07-14T02:52:23.363759,51.53
2024-07-14T02:52:24.190285,51.52
2024-07-14T02:52:24.911572,51.52
2024-07-14T02:52:24.912353,51.52
2024-07-14T02:52:25.664116,51.52
2024-07-14T02:52:26.556172,51.52
2024-07-14T02:52:26.557881,51.52
2024-07-14T02:52:27.096523,51.52
2024-07-14T02:52:28.132908,51.52
2024-07-14T02:52:28.138114,51.52
2024-07-14T02:52:28.537676,51.52
2024-07-14T02:52:29.703814,51.51
2024-07-14T02:52:29.765563,51.51
2024-07-14T02:52:30.057726,51.51
2024-07-14T02:52:31.332609,51.51
2024-07-14T02:52:31.377748,51.51
2024-07-14T02:52:31.608753,51.51
2024-07-14T02:52:32.985007,51.51
2024-07-14T02:52:33.076469,51.51
2024-07-14T02:52:33.226011,51.51
2024-07-14T02:52:34.652799,51.5
2024-07-14T02:52:34.786334,51.5
2024-07-14T02:52:34.921281,51.5
2024-07-14T02:52:36.302955,51.5
2024-07-14T02:52:36.437545,51.5
2024-07-14T02:52:36.549075,51.5
2024-07-14T02:52:37.878782,51.5
2024-07-14T02:52:38.052497,51.5
2024-07-14T02:52:38.162757,51.5
2024-07-14T02:52:39.428644,51.5
2024-07-14T02:52:39.690156,51.5
2024-07-14T02:52:39.769700,51.5
2024-07-14T02:52:41.040645,51.5
2024-07-14T02:52:41.308211,51.5
2024-07-14T02:52:41.391962,51.5
2024-07-14T02:52:42.699323,51.49
2024-07-14T02:52:42.909411,51.49
2024-07-14T02:52:43.032100,51.49
2024-07-14T02:52:44.308519,51.49
2024-07-14T02:52:44.518994,51.49
2024-07-14T02:52:44.586403,51.49
2024-07-14T02:52:45.861862,51.49
2024-07-14T02:52:46.075582,51.49
2024-07-14T02:52:46.109647,51.49
2024-07-14T02:52:47.428668,51.49
2024-07-14T02:52:47.699861,51.49
2024-07-14T02:52:47.797942,51.49
2024-07-14T02:52:49.013790,51.49
2024-07-14T02:52:49.423874,51.49
2024-07-14T02:52:49.492135,51.49
2024-07-14T02:52:50.427724,51.49
2024-07-14T02:52:50.968035,51.48
2024-07-14T02:52:51.044078,51.48
2024-07-14T02:52:51.842925,51.48
2024-07-14T02:52:52.485214,51.48
2024-07-14T02:52:52.553835,51.48
2024-07-14T02:52:53.250367,51.48
2024-07-14T02:52:54.007769,51.48
2024-07-14T02:52:54.070929,51.48
2024-07-14T02:52:54.645304,51.48
2024-07-14T02:52:55.486068,51.48
2024-07-14T02:52:55.579313,51.48
2024-07-14T02:52:56.035251,51.48
2024-07-14T02:52:57.006106,51.48
2024-07-14T02:52:57.079237,51.48
2024-07-14T02:52:57.432953,51.48
2024-07-14T02:52:58.691464,51.48
2024-07-14T02:52:58.713735,51.48
2024-07-14T02:52:58.984068,51.48
2024-07-14T02:53:00.404224,51.47
2024-07-14T02:53:00.467135,51.47
2024-07-14T02:53:00.660830,51.47
2024-07-14T02:53:02.147066,51.47
2024-07-14T02:53:02.227651,51.47
2024-07-14T02:53:02.269660,51.47
2024-07-14T02:53:03.764911,51.47
2024-07-14T02:53:03.943906,51.47
2024-07-14T02:53:03.946534,51.47
2024-07-14T02:53:05.331816,51.47
2024-07-14T02:53:05.529138,51.47
2024-07-14T02:53:05.569072,51.47
2024-07-14T02:53:06.976665,51.47
2024-07-14T02:53:07.168220,51.47
2024-07-14T02:53:07.220728,51.47
2024-07-14T02:53:08.492289,51.47
2024-07-14T02:53:08.712329,51.47
2024-07-14T02:53:08.764043,51.47
2024-07-14T02:53:10.172031,51.47
2024-07-14T02:53:10.380067,51.47
2024-07-14T02:53:10.404702,51.47
2024-07-14T02:53:11.748998,51.48
2024-07-14T02:53:11.949217,51.48
2024-07-14T02:53:12.077014,51.48
2024-07-14T02:53:13.310966,51.48
2024-07-14T02:53:13.512379,51.48
2024-07-14T02:53:13.609556,51.48
2024-07-14T02:53:14.873024,51.48
2024-07-14T02:53:15.084117,51.48
2024-07-14T02:53:15.127764,51.48
2024-07-14T02:53:16.488667,51.48
2024-07-14T02:53:16.667469,51.48
2024-07-14T02:53:16.691258,51.48
2024-07-14T02:53:18.078797,51.48
2024-07-14T02:53:18.248545,51.48
2024-07-14T02:53:18.279637,51.48
2024-07-14T02:53:19.716686,51.48
2024-07-14T02:53:19.926300,51.48
2024-07-14T02:53:19.970844,51.48
2024-07-14T02:53:21.386004,51.48
2024-07-14T02:53:21.609085,51.48
2024-07-14T02:53:21.719564,51.48
2024-07-14T02:53:22.979364,51.48
2024-07-14T02:53:23.181542,51.48
2024-07-14T02:53:23.274014,51.48
2024-07-14T02:53:24.526581,51.48
2024-07-14T02:53:24.681762,51.48
2024-07-14T02:53:24.772958,51.48
2024-07-14T02:53:26.051058,51.48
2024-07-14T02:53:26.286379,51.48
2024-07-14T02:53:26.350947,51.48
2024-07-14T02:53:27.612214,51.48
2024-07-14T02:53:27.862187,51.48
2024-07-14T02:53:27.905547,51.48
2024-07-14T02:53:29.138840,51.49
2024-07-14T02:53:29.537764,51.49
2024-07-14T02:53:29.537991,51.49
2024-07-14T02:53:30.603965,51.49
2024-07-14T02:53:31.119211,51.49
2024-07-14T02:53:31.128071,51.49
2024-07-14T02:53:32.047854,51.49
2024-07-14T02:53:32.696614,51.49
2024-07-14T02:53:32.710826,51.49
2024-07-14T02:53:33.516926,51.49
2024-07-14T02:53:34.264548,51.49
2024-07-14T02:53:34.281082,51.49
2024-07-14T02:53:34.949287,51.49
2024-07-14T02:53:35.818337,51.49
2024-07-14T02:53:35.836897,51.49
2024-07-14T02:53:36.419837,51.49
2024-07-14T02:53:37.426530,51.49
2024-07-14T02:53:37.447025,51.49
2024-07-14T02:53:37.837367,51.49
2024-07-14T02:53:38.940145,51.49
2024-07-14T02:53:38.981477,51.49
2024-07-14T02:53:39.310100,51.49
2024-07-14T02:53:40.634976,51.49
2024-07-14T02:53:40.697362,51.49
2024-07-14T02:53:40.879975,51.49
2024-07-14T02:53:42.245185,51.49
2024-07-14T02:53:42.309589,51.49
2024-07-14T02:53:42.403896,51.49
2024-07-14T02:53:43.827568,51.49
2024-07-14T02:53:43.855107,51.49
2024-07-14T02:53:43.955623,51.49
2024-07-14T02:53:45.378142,51.49
2024-07-14T02:53:45.409992,51.49
2024-07-14T02:53:45.522542,51.49
2024-07-14T02:53:46.975506,51.49
2024-07-14T02:53:47.013261,51.49
2024-07-14T02:53:47.078062,51.49
2024-07-14T02:53:48.519231,51.49
2024-07-14T02:53:48.588762,51.49
2024-07-14T02:53:48.618144,51.49
2024-07-14T02:53:50.095750,51.49
2024-07-14T02:53:50.189676,51.49
2024-07-14T02:53:50.220837,51.49
2024-07-14T02:53:51.638347,51.49
2024-07-14T02:53:51.773174,51.49
2024-07-14T02:53:51.828867,51.49
2024-07-14T02:53:53.277512,51.49
2024-07-14T02:53:53.481872,51.49
2024-07-14T02:53:53.492170,51.49
2024-07-14T02:53:54.768408,51.49
2024-07-14T02:53:55.147461,51.49
2024-07-14T02:53:55.147445,51.49
2024-07-14T02:53:56.319545,51.49
2024-07-14T02:53:56.835345,51.49
2024-07-14T02:53:56.842049,51.49
2024-07-14T02:53:57.887813,51.49
2024-07-14T02:53:58.528976,51.5
2024-07-14T02:53:58.544673,51.5
2024-07-14T02:53:59.433671,51.5
2024-07-14T02:54:00.227963,51.5
2024-07-14T02:54:00.229134,51.5
2024-07-14T02:54:00.885941,51.5
2024-07-14T02:54:01.946892,51.5
2024-07-14T02:54:01.963577,51.5
2024-07-14T02:54:02.334176,51.5
2024-07-14T02:54:03.523927,51.5
2024-07-14T02:54:03.566223,51.5
2024-07-14T02:54:03.826249,51.5
2024-07-14T02:54:05.278237,51.5
2024-07-14T02:54:05.311530,51.5
2024-07-14T02:54:05.483268,51.5
2024-07-14T02:54:06.909132,51.5
2024-07-14T02:54:06.949402,51.5
2024-07-14T02:54:07.057451,51.5
2024-07-14T02:54:08.594069,51.5
2024-07-14T02:54:08.664258,51.5
2024-07-14T02:54:08.678536,51.5
2024-07-14T02:54:10.396378,51.51
2024-07-14T02:54:10.416674,51.51
2024-07-14T02:54:10.443521,51.51
2024-07-14T02:54:12.143155,51.51
2024-07-14T02:54:12.177033,51.51
2024-07-14T02:54:12.188780,51.51
2024-07-14T02:54:13.704690,51.51
2024-07-14T02:54:13.751879,51.51
2024-07-14T02:54:13.796785,51.51
2024-07-14T02:54:15.293071,51.5
2024-07-14T02:54:15.407383,51.5
2024-07-14T02:54:15.424779,51.5
2024-07-14T02:54:16.837650,51.5
2024-07-14T02:54:16.972164,51.5
2024-07-14T02:54:17.010038,51.5
2024-07-14T02:54:18.409764,51.5
2024-07-14T02:54:18.680581,51.5
2024-07-14T02:54:18.706146,51.5
2024-07-14T02:54:20.134523,51.5
2024-07-14T02:54:20.345446,51.5
2024-07-14T02:54:20.358398,51.5
2024-07-14T02:54:21.655989,51.5
2024-07-14T02:54:22.003852,51.5
2024-07-14T02:54:22.004855,51.5
2024-07-14T02:54:23.189173,51.5
2024-07-14T02:54:23.599112,51.5
2024-07-14T02:54:23.613249,51.5
2024-07-14T02:54:24.720984,51.5
2024-07-14T02:54:25.346964,51.5
2024-07-14T02:54:25.376238,51.5
2024-07-14T02:54:26.130833,51.5
2024-07-14T02:54:26.953071,51.5
2024-07-14T02:54:26.958532,51.5
2024-07-14T02:54:27.568198,51.5
2024-07-14T02:54:28.638860,51.5
2024-07-14T02:54:28.672698,51.5
2024-07-14T02:54:28.990844,51.5
2024-07-14T02:54:30.209447,51.5
2024-07-14T02:54:30.226413,51.5
2024-07-14T02:54:30.456736,51.5
2024-07-14T02:54:31.840993,51.5
2024-07-14T02:54:31.863050,51.5
2024-07-14T02:54:32.027434,51.5
2024-07-14T02:54:33.396601,51.5
2024-07-14T02:54:33.487851,51.5
2024-07-14T02:54:33.588816,51.5
2024-07-14T02:54:34.942002,51.51
2024-07-14T02:54:35.092348,51.51
2024-07-14T02:54:35.184359,51.51
2024-07-14T02:54:36.468257,51.51
2024-07-14T02:54:36.686760,51.51
2024-07-14T02:54:36.804939,51.51
2024-07-14T02:54:38.130388,51.51
2024-07-14T02:54:38.393477,51.51
2024-07-14T02:54:38.444971,51.51
2024-07-14T02:54:39.755076,51.51
2024-07-14T02:54:39.971596,51.51
2024-07-14T02:54:40.021674,51.51
